thread_id,title,author_name,author_geo,registered_user,comment_order,comment_date,post_content,judge1_title,judge1_count,judge2_title,judge2_count,judge3_title,judge3_count,score
90,Threats to TBSC made on Indybay,Trixy,"Hayward, CA",False,#24,9-Mar-15,"This article was the worst threat to TBSC on Indybay, and it is all based on the Securities and Exchange Commission's findings hat Dexter Cube the founder of TBSC ripped his clients off.....Was Tough-on-Crime Take Back Santa Cruz Founded by a Corporate Criminal? http://www.indybay.org/newsitems/2010/06/02/1... Here is the source info..... http://www.sec.gov/litigation/admin/33-8201.h...",Spam,4,Clueless,4,Nuts,4,Negative
90,Threats to TBSC made on Indybay,Reality Check,"Aptos, CA",False,#25,9-Mar-15,"  Trixy wrote:   This article was the worst threat to TBSC on Indybay, and it is all based on the Securities and Exchange Commission's findings hat Dexter Cube the founder of TBSC ripped his clients off.....Was Tough-on-Crime Take Back Santa Cruz Founded by a Corporate Criminal? http://www.indybay.org/newsitems/2010/06/02/1... Here is the source info..... http://www.sec.gov/litigation/admin/33-8201.h...   Relevant: H tt p://www.johncohencolby.com",Agree,7,Brilliant,5,Helpful,5,Positive
91,Santa Cruz man shot in downtown Santa Cruz,ANON,"Danville, CA",False,#1,7-Mar-15,lol Brent lol,Spam,2,Clueless,2,Nuts,2,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Hayward, CA",False,#1,6-Dec-13,"This thread is for archiving posts by super troll 'Jim Spring'. Does anyone know if this screen name represents a real person or if he is a TBSC sockpuppet?Recent quotes from Jim Spring in CFABSC....notice the use of language and specifically the word ""contribution"". Sound familiar anyone?He sounds like Sum Dim to me. Maybe it is he who DBS was influenced by. The two of them have been trolling together for years. DBS has used the ""contribution"" line hundreds of times.""Jim Spring: Petra, i doubt we do. I was remembering a community that valued contributing regardless of status. For me, contributing to society and/or the betterment of others is more important than one's status or words.""and""Jim Spring: I recall spending time in a community sauna in Finland. There, the act of working is more important than status. A friend's uncle challenged a high government official when he attempted to enter a no shoes area with shoes, said official demurred, end of issue."" https://www.facebook.com/groups/4631054204132...",Nuts,15,Spam,14,Clueless,14,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Hayward, CA",False,#2,6-Dec-13,"""Scott - john's contributory posts versus his attacking ones were quite distinct. Read his early posts here and his other posts on topix/disqus/indybay and you will see what I mean in difference of tone.""""Nonverbal cues would not have made a difference."" https://www.facebook.com/groups/4631054204132...",Spam,5,Clueless,5,Nuts,5,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Hayward, CA",False,#3,6-Dec-13,"Another from that thread.....""Topix is not this chat and reality check, as far as I know is not part of this group any longer.""""I found some of John's initial postings interesting, but around the time Steve banned him, his postings were much in the tone of his Topix/Disqus postings which I have never found useful.""",Spam,5,Clueless,5,Nuts,5,Negative
92,Archive for Jim Spring posts,The Truth Hurts,"Aptos, CA",False,#4,6-Dec-13,I thought I was Dim Sum?,Funny,3,Helpful,3,Agree,2,Positive
92,Archive for Jim Spring posts,TBSC Loon Sum Dim,"Hayward, CA",False,#5,6-Dec-13,Relevant....Archive for Sum Dim sockpuppets http://www.topix.com/forum/city/santa-cruz-ca...,Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,Donny B,"Falls Church, VA",False,#6,6-Dec-13,"Sum Dim! If you're reading this thread, did you know John Colby was evicted from Mission garden Apartments on September 20th? The eviction notice he posted on the internet says it all:??Disrupting liveability??Adversely affecting health, safety and right to quiet enjoyment??Adverse financial effect on project??Ongoing harassment of other tenants??Photographing female caregivers after dark??False complaints and harassment of staff??False accusations??Gathering and publishing personal data??Publishing personal ??genealogical analysis?? and ??family tree?? of staff and family??Stalking behavior??Hostile confrontations??Aggressive interrogation??Hostile and inappropriate interactions??Hang-up phone calls to staff??s home numbers??Loudly discussing (threatening)??going postal????Frightening staff??Harassment of residents??Causing multiple unreasonable expenditures??Making multiple false and baseless complaints??Require substantial management time and resources",Brilliant,3,Agree,3,Helpful,3,Positive
92,Archive for Jim Spring posts,UCSC Troll Buzz,"Hayward, CA",False,#7,6-Dec-13,"Petra - I don't know the make up of the existing county jail, but if there is over crowding and a prioritization, I can see an argument for opening up an additional facility to address situations like those above. Incarceration is certainly not a cure, but ignoring unstable individuals or releasing them after a token booking isn't working either. Maybe more space will allow for the incorporation of additional services in the case of addicts or mentally ill. Simply doing nothing isn't working, and regardless of opinion, starting a funnel of some sort is better than none. Targeting those that are violent, identifying need, and providing services makes sense. https://www.facebook.com/groups/4631054204132... This is not a city issue, but one of the county. Funding for Roundtree, extending mental health services, etc. will require buy in from supervisors that see this as the city asking for something of their constituents and will likely balk.Day Labor center has actually been quite successful. Needle exchange and it's impact on the Grant St. neighborhood not so much, but I've seen Leopold shirk any interest in addressing the facts.We will run into the same when we start talking jail expansion/reform.",Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,Sum Dim Sockpuppets ,"Hayward, CA",False,#8,6-Dec-13,  The Truth Hurts wrote:   I thought I was Dim Sum?   Check the link below your post.....,Spam,3,Clueless,3,Nuts,3,Negative
92,Archive for Jim Spring posts,Sum Dim Sockpuppets ,"Hayward, CA",False,#9,6-Dec-13,"""I do find it interesting that certain people have their panties in a bunch over a group of 6000 people many of which have differing views and experiences. The group is a page just like this one to most, but sure there is a 503c associated with it as well. The tightly wound individuals seems to want to lambaste, lash out, and dwell on interesting interpretations of past events (many of which have nothing to do with people active in this group) rather than actually engaging in discourse."" https://www.facebook.com/groups/4631054204132...",Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,Sum Dim Sockpuppets ,"Hayward, CA",False,#10,6-Dec-13,"Petra - booster/ambassador? Interesting. It is wholly an unofficial title that I didn't know about nor one I've contributed to financially. Actually, if you look at any of my posts regarding TBSC, it has more to do with a large group has many differing opinions, some more active than others, etc. Or in a couple of cases pointed out my own experiences with some cleaning I've done -- mostly solo -- or bike registration (which is actually just a group of volunteers and unrelated to TBSC).I'm glad that I have been duly informed that I am an ambassador for a group that I have met only a handful of people from (less than 3 dozen as far as i can tell).Correction - according to the intersection of the TBSC group and my ""friends list"" -- the count is at 43, of which 29 I knew for multiple years in other venues well before TBSC. I hope I represent that other 14 well in my term of ambassadorship. Next time I'll request somewhere more interesting like a tropical island. https://www.facebook.com/groups/4631054204132...",Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,Donny B,"Falls Church, VA",False,#11,6-Dec-13,"  UCSC Troll Buzz wrote:   Petra - I don't know the make up of the existing county jail, but if there is over crowding and a prioritization, I can see an argument for opening up an additional facility to address situations like those above. Incarceration is certainly not a cure, but ignoring unstable individuals or releasing them after a token booking isn't working either. Maybe more space will allow for the incorporation of additional services in the case of addicts or mentally ill. Simply doing nothing isn't working, and regardless of opinion, starting a funnel of some sort is better than none. Targeting those that are violent, identifying need, and providing services makes sense. https://www.facebook.com/groups/4631054204132... This is not a city issue, but one of the county. Funding for Roundtree, extending mental health services, etc. will require buy in from supervisors that see this as the city asking for something of their constituents and will likely balk.Day Labor center has actually been quite successful. Needle exchange and it's impact on the Grant St. neighborhood not so much, but I've seen Leopold shirk any interest in addressing the facts.We will run into the same when we start talking jail expansion/reform.   WOW! A thoughtful and cogent post.",Interesting,1,Touching,1,,-1,Positive
92,Archive for Jim Spring posts,Donny B Hates Women ,"Hayward, CA",False,#12,6-Dec-13,"  Donny B wrote:   Sum Dim! If you're reading this thread, did you know John Colby was evicted from Mission garden Apartments on September 20th? The eviction notice he posted on the internet says it all:??Disrupting liveability??Adversely affecting health, safety and right to quiet enjoyment??Adverse financial effect on project??Ongoing harassment of other tenants??Photographing female caregivers after dark??False complaints and harassment of staff??False accusations??Gathering and publishing personal data??Publishing personal ??genealogical analysis?? and ??family tree?? of staff and family??Stalking behavior??Hostile confrontations??Aggressive interrogation??Hostile and inappropriate interactions??Hang-up phone calls to staff??s home numbers??Loudly discussing (threatening)??going postal????Frightening staff??Harassment of residents??Causing multiple unreasonable expenditures??Making multiple false and baseless complaints??Require substantial management time and resources   If you are reading this thread remember that Donny B is one of the trolls who has been stalking Beck Johnson for years, calling her BJ and some of them even vandalizing her house....""REMINDER TO DONNY B: I've asked you before and I am now asking again. Please do not call me ""BJ"". I use my real name for a reason. I am responsible for everything I say and do. Please stop.I find it offensive and purposely disrespectful. I work as a local teacher, and my students may read these posts. They may mimic your language or find it funny to call me ""BJ"" in class. Indeed it has happened already, and I have dealt with it by asking them to stop. MY students cease upon my first request.YOU however, in some kind of 5th grade, pottie humoresque fashion, continue to call me ""BJ"" again and again and again. Perhaps you get some perverse pleasure in doing so? But obviously your are rude and crude and don't have a REAL response to my points.Most likely you are trying to make this forum hostile to any woman who comes in here and dares to speak an opinion different than yours. Making fun of my body, or using sexual entendre's when they are totally out of place, is a sure clue.It's also bullying behavior. So. I ask again. Please call me Becky, or Ms. Johnson, or even Becky J."" http://www.topix.com/forum/city/west-whittier...",Spam,5,Clueless,5,Nuts,5,Negative
92,Archive for Jim Spring posts,Donny B,"Falls Church, VA",False,#13,6-Dec-13,"  Donny B Hates Women wrote:   <quoted text>If you are reading this thread remember that Donny B is one of the trolls who has been stalking Beck Johnson for years, calling her BJ and some of them even vandalizing her house....""REMINDER TO DONNY B: I've asked you before and I am now asking again. Please do not call me ""BJ"". I use my real name for a reason. I am responsible for everything I say and do. Please stop.I find it offensive and purposely disrespectful. I work as a local teacher, and my students may read these posts. They may mimic your language or find it funny to call me ""BJ"" in class. Indeed it has happened already, and I have dealt with it by asking them to stop. MY students cease upon my first request.YOU however, in some kind of 5th grade, pottie humoresque fashion, continue to call me ""BJ"" again and again and again. Perhaps you get some perverse pleasure in doing so? But obviously your are rude and crude and don't have a REAL response to my points.Most likely you are trying to make this forum hostile to any woman who comes in here and dares to speak an opinion different than yours. Making fun of my body, or using sexual entendre's when they are totally out of place, is a sure clue.It's also bullying behavior. So. I ask again. Please call me Becky, or Ms. Johnson, or even Becky J."" http://www.topix.com/forum/city/west-whittier...   Awwwwww... and YOU are still a delusional loser!",Funny,3,Brilliant,3,Agree,3,Positive
92,Archive for Jim Spring posts,Mr Sockpuppetry,"Hayward, CA",False,#14,7-Dec-13,"  Sum Dim Sockpuppets wrote:   Petra - booster/ambassador? Interesting. It is wholly an unofficial title that I didn't know about nor one I've contributed to financially. Actually, if you look at any of my posts regarding TBSC, it has more to do with a large group has many differing opinions, some more active than others, etc. Or in a couple of cases pointed out my own experiences with some cleaning I've done -- mostly solo -- or bike registration (which is actually just a group of volunteers and unrelated to TBSC).I'm glad that I have been duly informed that I am an ambassador for a group that I have met only a handful of people from (less than 3 dozen as far as i can tell).Correction - according to the intersection of the TBSC group and my ""friends list"" -- the count is at 43, of which 29 I knew for multiple years in other venues well before TBSC. I hope I represent that other 14 well in my term of ambassadorship. Next time I'll request somewhere more interesting like a tropical island. https://www.facebook.com/groups/4631054204132...   I love how Jim says he has met only a ""handful"" of TBSC members, which is 3 dozen by his count. Thats a lot, considering TBSC only has a handful of real members. Pamela Comstock's buddy Kim Gardner seems to think Jim is a TBSC member, and she should know, shouldn't she?She said.....""Gosh Jim, your opinion doesn't matter...you're a TBSC member."" https://www.facebook.com/groups/4631054204132... Kim was also the person who outed Chrissy Brown as being the person who called the homeless guy Ken Collins was assaulting a parasite in the Clean Team Scandal Video....I wonder if Jim witnessed that assault also?""RealityCheck SantaCruz"" has said he was there, but that he didnt see the assault.Santa Cruz Clean Team Scandal Video with Faces Obscured  http://youtu.be/NMTYSZocv4k",Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,John E Colby,"San Francisco, CA",False,#15,8-Dec-13,"  Mr Sockpuppetry wrote:   <quoted text>I love how Jim says he has met only a ""handful"" of TBSC members, which is 3 dozen by his count. Thats a lot, considering TBSC only has a handful of real members.Pamela Comstock's buddy Kim Gardner seems to think Jim is a TBSC member, and she should know, shouldn't she?She said.....""Gosh Jim, your opinion doesn't matter...you're a TBSC member."" https://www.facebook.com/groups/4631054204132... Kim was also the person who outed Chrissy Brown as being the person who called the homeless guy Ken Collins was assaulting a parasite in the Clean Team Scandal Video....I wonder if Jim witnessed that assault also?""RealityCheck SantaCruz"" has said he was there, but that he didnt see the assault.Santa Cruz Clean Team Scandal Video with Faces Obscured http://youtu.be/NMTYSZocv4k   My ass puppets are pretty eloquent eh?",Funny,6,Agree,5,Helpful,5,Positive
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Hayward, CA",False,#16,9-Dec-13,"""Interesting. Instilling a sense of work and employability. I know there are youth school programs similar (project bike trip). Does the Bike Church do anything like this?"" https://www.facebook.com/groups/4631054204132... Jim posted this comment along with a link to this article.....http://www.mercury news.com/breaking-news/ci_2466 1456/wish-book-good-karma-bike s-puts-homeless-pathQuite an ingenious method of subtle trolling.The Bike Church has been a prime target of Sum Dim's in the past.",Nuts,4,Spam,3,Clueless,3,Negative
92,Archive for Jim Spring posts,The Truth Hurts,"Aptos, CA",False,#17,9-Dec-13,"Why don't you (or more likely one of your sockpuppets) ask Jim what he thinks of Chinese food?Does he like those Chinese buffets where they push those cute little carts around?If see says he likes that kind of Chinese food, that proves he's dim sum!",Funny,4,Agree,3,Touching,2,Positive
92,Archive for Jim Spring posts,Don Lane,"Santa Cruz, CA",False,#18,10-Dec-13,"  Super Troll Jim Spring wrote:   Quite an ingenious method of subtle trolling.The Bike Church has been a prime target of Sum Dim's in the past.   John, you are wrong. Sum Dim dislikes the Bike Dojo. Not the Bike Church.Also Jim Spring is not a member of the Parents Group.Please correct your lists before you reach the wrong conclusion..",Interesting,2,Agree,2,Helpful,2,Positive
92,Archive for Jim Spring posts,John E Colby,"San Francisco, CA",False,#19,10-Dec-13,"  Don Lane wrote:   <quoted text>John, you are wrong. Sum Dim dislikes the Bike Dojo. Not the Bike Church.Also Jim Spring is not a member of the Parents Group.Please correct your lists before you reach the wrong conclusion..   I thought you'd be afraid to show your face in this forum after I kicked your ass in the the Great Debate on CTV!",Funny,3,Agree,2,Touching,2,Positive
92,Archive for Jim Spring posts,Don Lane,"Santa Cruz, CA",False,#20,10-Dec-13,  John E Colby wrote:   <quoted text>I thought you'd be afraid to show your face in this forum after I kicked your ass in the the Great Debate on CTV!   There is no winning or losing a debate with John.There are just circles. Endless circles.,Funny,5,Brilliant,4,Agree,4,Positive
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#21,13-Dec-13,"Classic Jim Springery.....""Petra - I'll state it simply, I think any services we offer should be offered in priority based upon how long you've been in the county and your direct need. Long time members of the community experiencing issues should get more immediate and longer term support. New community members with no real employment/investment here should get the minimum... For me, this would include someone accepted to (and moved here for) UCSC that suddenly needed ""a job""...you are lower in priority..."" https://www.facebook.com/groups/4631054204132...",Spam,3,Clueless,3,Nuts,3,Negative
92,Archive for Jim Spring posts,Dangerous Troll Buzz,"Rodeo, CA",False,#22,13-Dec-13,"""Simple commentary...friends in HS during the Kennedy bloom, full on denial after his death and voted for Reagan and the assorted Bushes. Now in their 60s, 401k tapped out, social security and late employment paying most of the bills, but not a lap of luxury. I know many in this boat and have been supporting a few.If you are of or near (3-5 years) or retirement age, even if getting a ""pension"" I would recommend embracing the maker economy, find a love/skill/hobby and market it as you can.For me, at this point, given how fluid things are, no nest egg is large enough."" https://www.facebook.com/groups/4631054204132...",Spam,2,Clueless,2,Nuts,2,Negative
92,Archive for Jim Spring posts,Haywired John,"Aptos, CA",False,#23,13-Dec-13,"  Super Troll Jim Spring wrote:   Classic Jim Springery.....""Petra - I'll state it simply, I think any services we offer should be offered in priority based upon how long you've been in the county and your direct need. Long time members of the community experiencing issues should get more immediate and longer term support. New community members with no real employment/investment here should get the minimum... For me, this would include someone accepted to (and moved here for) UCSC that suddenly needed ""a job""...you are lower in priority..."" https://www.facebook.com/groups/4631054204132...   So what's your point YOU CLUELESS DIMWIT!Oh I forgot. You never have a point.",Funny,1,Nuts,1,Offtopic,1,Positive
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#24,13-Dec-13,"""Pat - the links in the first article went no where. I'll consider the direct link when I have time. But on homeless issues, as Razer Ray has been pointing out on Indybay, Robert isn't the most altruistic source."" https://www.facebook.com/groups/4631054204132... Asking Colby's sister about the debate on television between Don Lane and John Colby.",Spam,3,Clueless,3,Nuts,3,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#25,13-Dec-13,Spring seems to be teaming up with Robin Jansen on that thread.,Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#26,13-Dec-13,"Spring explaining his stats......""Jeremy - anecdotal based on my own experience traveling through there and friends (not on FB) that live in/around the area. I'll see if PD has actual reports."" https://www.facebook.com/groups/4631054204132...",Spam,3,Clueless,3,Nuts,3,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#27,13-Dec-13,"From the same thread.....""Jeremy - it is hard from what little digging I did do since there is a lot of catch and release as well as arrests can be based on an unrelated item if it is easier/likely to be held up by the da/courts. I prefer stats and numbers, myself, but areas I do frequent, I feel reassured making statements based on personal observations or those of friends I know to be reliable in basing things in fact.""",Spam,3,Clueless,3,Nuts,3,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#28,13-Dec-13,"More.....""Jeremy - supply follows demand. Maybe a general increase, as I said anecdotal. Not a homeless/housed issue, just observation of friends in the area and personal as I go through there daily. I should have used a more nuanced word than ""spiked"" maybe ""observed uptick"". Between grant st and east morrissey, I've been in the area 15+ years.""",Spam,2,Clueless,2,Nuts,2,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#29,13-Dec-13,"And here is a topix user named ""spun spam"" posting at the same time that Spring was in CFABSC....""I've had family and friends tell me the exact opposite and from my experience in the past I'd say you're wrong."" http://www.topix.com/forum/city/santa-cruz-ca...",Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#30,13-Dec-13,"  Super Troll Jim Spring wrote:   ""Pat - the links in the first article went no where. I'll consider the direct link when I have time. But on homeless issues, as Razer Ray has been pointing out on Indybay, Robert isn't the most altruistic source."" https://www.facebook.com/groups/4631054204132... Asking Colby's sister about the debate on television between Don Lane and John Colby.   And here is where topix user ""The Truth Hurts"", who has said he is a TBSC member and has been identified as super troll 'Sum Dim' went on a pro Razer Ray rant, to subvert opinion of Norse.... http://www.topix.com/forum/city/santa-cruz-ca... The Truth HurtsSanta Cruz, CAReply ??|Report Abuse|Judge it!|#1103Wednesday Judged:Spam2Brilliant2Agree2Agree to disagree RRby John E. ColbyWednesday Dec 11th, 2013 12:15 PMRR:You may have some legitimate issues with Robert Norse (which aren't necessarily personal ones but grounded in your beliefs about his actions).I am writing as a free agent who isn't a HUFF member. I am an unaffiliated representative and advocate for disabled and homeless people. I conduct independent research (often using public records requests) to gain information to aid me in advocating with the government and leveraging the media to ensure the problems of those I represent are solved.Speaking from my own POV, Norse has been very helpful to my advocacy. Listening to his radio shows, I often come across issues which raised my own questions (leading to me seeking answers to them through FOI requests and personal research). Norse has generously offered to (partly) fund my FOI requests for the disabled and the homeless. This is very helpful because currently I have limited resources ?? his support is aiding me help a lot of people and uncover government corruption.My take on Norse's journalism is that while it is not completely objective ?? but then who really is ?? often his interviews are illuminating and quite informative. For example, his questioning of the recent alleged victim of SCPD aggression was a good interview. Since I am an experienced interviewer ?? I often interview homeless people who can be difficult to gain useful information from ?? who passes the evidence I gather to federal and state agencies, I believe Norse's interviews, although sometimes ""chatty"", are generally of good quality.Although I don't always agree with Norse's approach to advocacy for the homeless, he has passed victims of discrimination to me and seems to genuinely care about them.RR: hopefully we can agree to disagree. I appreciate you commentary which is often very astute. There's no need to argue about this.Really Johnby The Village IdiotWednesday Dec 11th, 2013 6:47 PMWhat have you done to help the homeless John, other than to join their ranks?You're arguably worse than Norse. You're a laughing stock in the community, and by association (just like with Norse), you bring down the cause with you. Maybe you should STFU for a while. It would help the homeless cause to not have you bringing it down every time you open your mouth. You're like the clap.",Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#31,13-Dec-13,"And.....Once again, John Colby (under a sockpuppet name of course) tries to brown nose his way into a conversation and he gets the asshat treatment from Leigh Meyers, the voice of reason (of all people). he's too easy to spot...fascist, TBSC, ""as an activist"", Brent handjob, all the markings of John Colby.Razer Ray: His own manJohn Colby: Pathetic suck upA Tradgedyby how many more?Thursday Dec 12th, 2013 3:24 AMlike sleeping in dumpsters, ""hide from the pigs sleeping"" can be fatal. anthony was one of us, what happened to him could happen to any of us from our fascist economy.the government and TBSC are the villains who's heartless policies pushed anthony to his death.as an activist i also feel a bit of personal guilt, if we still had the courage to occupy or if sanctuary camp had permission for a small test camp, this would not have happened, anthony would be there, at the center of the action, instead of alone at a dangerous cliff face camp.Tragediesby Razer RayThursday Dec 12th, 2013 9:29 AM[Note: This comment was fact-checked by a number of Anthony's friends and campmates before posting]This is what *I* think ""how many more?"": ""Selling"" Brent Adams Sanctuary Camp Business over the dead body of Anthony Messer is truly sick.I've seen similar soap-boxing from religious mission preachers over the coffins of homeless people and substance abusers many times. Typically people walk out on those 'memorials'.Anyone who cared about Anthony should reject your 'pitch' and shun you as well.One of his campmates said ""He (meaning YOU) should come here and say that!""Further, unless you have knowledge he WAS actually 'forced' to move to specifically that location due to the now long-finished, misdirected-effect (net effect was chase ex-workers, NOT 'problem-ed people' alcoholics and druggies away)'homeless sweeps', your blame is shallowly constructed.I MUST TELL YOU ***I KNOW*** HE WAS NOT ""FORCED"". He went to that hillside to party with friends.It WAS simply a tragic accident.There are ALL kinds of places around Santa Cruz NOT next to a cliff, that are not visited by the SCPD, Clean Teams, False Alarmists, or anyone else. But you most likely do not know that, because it's unlikely you sleep outside around Santa Cruz.I'll miss ya Anthony. Your pup's in good hands.",Spam,6,Clueless,6,Nuts,6,Negative
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Rodeo, CA",False,#32,14-Dec-13,"  Super Troll Jim Spring wrote:   Spring seems to be teaming up with Robin Jansen on that thread.   Yes, there is a strong dynamic on this thread between Jansen, the Colbys neighbor at Mission Gardens, and Spring, and the new anon troll Flynn Olson. https://www.facebook.com/groups/4631054204132...",Spam,4,Clueless,4,Nuts,4,Negative
92,Archive for Jim Spring posts,Donny B,"Falls Church, VA",False,#33,14-Dec-13,"After all the above posts, let's remind everyone WHY John E. Colby was evicted from his Section 8 digs at Mission Garden apartments on September 20th, this year. According to the eviction notice he posted, John did the following--??Adversely affecting health, safety and right to quiet enjoyment??Adverse financial effect on project??Ongoing harassment of other tenants??Photographing female caregivers after dark??False complaints and harassment of staff??False accusations??Gathering and publishing personal data??Publishing personal ??genealogical analysis?? and ??family tree?? of staff and family??Stalking behavior??Hostile confrontations??Aggressive interrogation??Hostile and inappropriate interactions??Hang-up phone calls to staff??s home numbers??Loudly discussing (threatening)??going postal????Frightening staff??Harassment of residents??Causing multiple unreasonable expenditures??Making multiple false and baseless complaints??Require substantial management time and resources",Brilliant,3,Incendiary,3,Agree,3,Positive
92,Archive for Jim Spring posts,spun spam,"Santa Cruz, CA",False,#34,14-Dec-13,this persons reason for existing on earth is to figure out who says what on forums - how pathetic and disjointed,Interesting,3,Agree,3,Helpful,3,Positive
92,Archive for Jim Spring posts,The real Jim Spring,"Santa Cruz, CA",False,#35,15-Dec-13,"  Donny B wrote:   After all the above posts, let's remind everyone WHY John E. Colby was evicted from his Section 8 digs at Mission Garden apartments on September 20th, this year. According to the eviction notice he posted, John did the following--??Adversely affecting health, safety and right to quiet enjoyment??Adverse financial effect on project??Ongoing harassment of other tenants??Photographing female caregivers after dark??False complaints and harassment of staff??False accusations??Gathering and publishing personal data??Publishing personal ??genealogical analysis?? and ??family tree?? of staff and family??Stalking behavior??Hostile confrontations??Aggressive interrogation??Hostile and inappropriate interactions??Hang-up phone calls to staff??s home numbers??Loudly discussing (threatening)??going postal????Frightening staff??Harassment of residents??Causing multiple unreasonable expenditures??Making multiple false and baseless complaints??Require substantial management time and resources   I just wonder what deed I did to deserve the honor of being super trolled. Posting under my own name or initials where present, not hiding, and engaging.This will likely be my last topix post, Sentinel uses Disqus, I have little time for either.Even on the playground if Norse and Colby (indybay) I post under my name or initials only to have posts deleted. I made an effort.If I had the time and energy that John Colby has to be online, I would turn it into more positive, constructive and lucrative endeavors.But, well, that's just me.",Agree,5,Interesting,4,Helpful,4,Positive
92,Archive for Jim Spring posts,The Truth Hurts,"Aptos, CA",False,#36,15-Dec-13,His sister is just as bad. She eggs him on. The talking magpies.They are the Heckle and Jeckle of Santa Cruz.,Funny,6,Agree,5,Brilliant,4,Positive
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Hayward, CA",False,#37,3-Jan-14,"More Bike Church obsession from Spring in CFABSC today.....If you are basing candidates on perceived public statements, how about Mr. Schnaar's need to write a letter of apology over the whole Bike Dojo flap"" https://www.facebook.com/groups/4631054204132... Also note who has been posting on topix at the same time today....""Dim Sum""",Spam,3,Nuts,3,Clueless,2,Negative
92,Archive for Jim Spring posts,The Original Buzz,Scotts Valley,True,#38,3-Jan-14,"  Super Troll Jim Spring wrote:   More Bike Church obsession from Spring in CFABSC today.....If you are basing candidates on perceived public statements, how about Mr. Schnaar's need to write a letter of apology over the whole Bike Dojo flap"" https://www.facebook.com/groups/4631054204132... Also note who has been posting on topix at the same time today....""Dim Sum""   So says John Colby King of Trolls. Why weren't you spamming the last few days? Looking for a job?? BWAHAHAHAHAHAHA!!!",Funny,1,Interesting,1,Agree,1,Positive
92,Archive for Jim Spring posts,Dim Sum,"Aptos, CA",False,#39,3-Jan-14,Who is this Jim Spring guy? And why does The Chimp think he's me?,Funny,2,Interesting,1,Agree,1,Positive
92,Archive for Jim Spring posts,hypocracy now,"Santa Cruz, CA",False,#40,3-Jan-14,"  Dim Sum wrote:   Who is this Jim Spring guy? And why does The Chimp think he's me?   This whole thread started as John's venue to do what John does when he thinks he's made some arbitrary connection between some poster here and some poster on another forum or group, stalking Jim Spring here since he couldn't voice any dissatisfaction on CFABSC since John had been removed from the group at the time.",Brilliant,2,Agree,2,Funny,1,Positive
92,Archive for Jim Spring posts,Super Troll Jim Spring,"Hayward, CA",False,#41,9-Jan-14,"Spring has stepped out to do some REAL trolling in CFABSC by calling the Brent Adams video of SCPD officer Vasquez slamming a man to the ground, causing him to hit his head on the cement, which became bloodied.....""You mean Brent's doctored video? Never heard / read any resolution to the investigation."" https://www.facebook.com/groups/4631054204132... The video....santa cruz officer slams drunk homeless man's face into concrete http://youtu.be/1Tyj3yxwy-o This is a real 'Sum Dim' style troll if I have ever seen one.So Jim, did Brent use CGI to add the blood?",Spam,2,Clueless,2,Nuts,2,Negative
92,Archive for Jim Spring posts,Not an Ass Monkey,"Santa Cruz, CA",False,#42,9-Jan-14,"  Super Troll Jim Spring wrote:   Spring has stepped out to do some REAL trolling in CFABSC by calling the Brent Adams video of SCPD officer Vasquez slamming a man to the ground, causing him to hit his head on the cement, which became bloodied.....""You mean Brent's doctored video? Never heard / read any resolution to the investigation."" https://www.facebook.com/groups/4631054204132... The video....santa cruz officer slams drunk homeless man's face into concrete http://youtu.be/1Tyj3yxwy-o This is a real 'Sum Dim' style troll if I have ever seen one.So Jim, did Brent use CGI to add the blood?   You spend countless archiving comments by Internet memes and probably pleasure yourself in the process. Fortunately your time has no value or importance and being a psychotic welfare bum it keeps you away from harassing real people!Do you write hate mail to cartoon characters too, ColbyLoon?",Funny,4,Agree,4,Helpful,4,Positive
